# {"t_start": 1657923080.5282328, "env_id": null} 
r,l,t
1,1,3.05511
0,1,3.057025
0,1,3.058991
0,1,3.060991
0,1,3.063002
0,1,3.065111
1,1,3.067161
1,1,3.069113
0,1,3.071104
0,1,3.073101
1,1,3.074936
1,1,3.076946
1,1,3.078901
0,1,3.080688
0,1,3.082887
1,1,3.084895
1,1,3.086954
1,1,3.169014
0,1,3.172005
0,1,3.175016
0,1,3.176662
1,1,3.178068
1,1,3.180526
1,1,3.182002
0,1,3.184199
0,1,3.18581
0,1,3.18782
0,1,3.189808
1,1,3.191861
0,1,3.192857
0,1,3.194873
0,1,3.196809
0,1,3.198813
1,1,3.200801
1,1,3.202801
0,1,3.204942
1,1,3.206848
0,1,3.208047
1,1,3.210063
0,1,3.212068
1,1,3.21402
1,1,3.217325
1,1,3.219335
0,1,3.221328
1,1,3.224923
0,1,3.226881
0,1,3.228897
0,1,3.230899
1,1,3.233106
1,1,3.328857
1,1,3.330854
0,1,3.333023
1,1,3.334984
1,1,3.336966
1,1,3.339966
1,1,3.341964
0,1,3.342965
0,1,3.345079
0,1,3.347293
0,1,3.34897
1,1,3.351964
0,1,3.353964
0,1,3.356181
0,1,3.358223
0,1,3.360008
1,1,3.361958
1,1,3.363995
1,1,3.36596
0,1,3.367951
1,1,3.369952
1,1,3.371962
0,1,3.374002
1,1,3.375959
0,1,3.377952
1,1,3.378952
0,1,3.381015
0,1,3.382954
1,1,3.384963
0,1,3.386845
1,1,3.388885
0,1,3.390889
1,1,3.467905
0,1,3.469907
0,1,3.471958
0,1,3.473894
0,1,3.476492
0,1,3.477957
0,1,3.479929
1,1,3.481899
0,1,3.483945
0,1,3.485895
1,1,3.487892
0,1,3.489914
0,1,3.491903
0,1,3.493909
1,1,3.495902
0,1,3.496953
0,1,3.498918
0,1,3.500974
0,1,3.502896
0,1,3.504939
0,1,3.507024
0,1,3.508532
0,1,3.510566
1,1,3.512565
0,1,3.514661
0,1,3.516237
0,1,3.518286
1,1,3.520244
0,1,3.522285
1,1,3.524623
0,1,3.52623
1,1,3.528286
1,1,3.605884
0,1,3.607939
0,1,3.609876
1,1,3.611807
0,1,3.613851
0,1,3.615942
0,1,3.617934
0,1,3.619981
0,1,3.622003
1,1,3.623019
0,1,3.625155
1,1,3.627231
1,1,3.629235
0,1,3.631197
0,1,3.633183
0,1,3.635056
1,1,3.636995
0,1,3.638993
0,1,3.64012
0,1,3.64201
0,1,3.644005
0,1,3.646639
1,1,3.648453
0,1,3.650232
0,1,3.652193
0,1,3.654273
1,1,3.656492
0,1,3.658194
1,1,3.660198
0,1,3.662191
1,1,3.663242
0,1,3.665833
0,1,3.746996
1,1,3.748985
0,1,3.750979
1,1,3.752991
0,1,3.754986
0,1,3.755991
0,1,3.758039
0,1,3.760003
0,1,3.76205
0,1,3.763982
0,1,3.766153
0,1,3.768336
0,1,3.771136
1,1,3.773171
1,1,3.775136
0,1,3.777148
0,1,3.779138
0,1,3.781307
0,1,3.784153
0,1,3.787041
1,1,3.78904
0,1,3.791041
0,1,3.794039
1,1,3.796446
0,1,3.797985
0,1,3.799819
0,1,3.801827
1,1,3.80387
0,1,3.806848
0,1,3.808863
0,1,3.810842
0,1,3.812857
0,1,3.891844
0,1,3.893833
0,1,3.89579
1,1,3.897781
1,1,3.899789
1,1,3.901779
0,1,3.903785
0,1,3.906325
0,1,3.907782
0,1,3.909783
0,1,3.910847
0,1,3.912844
0,1,3.914837
1,1,3.916802
0,1,3.918805
0,1,3.920808
1,1,3.922801
0,1,3.924797
0,1,3.925851
1,1,3.927869
0,1,3.929806
1,1,3.931797
0,1,3.933844
0,1,3.934865
0,1,3.93687
0,1,3.9394
1,1,3.94085
0,1,3.942865
1,1,3.943859
0,1,3.946427
1,1,3.947799
0,1,3.9498
1,1,4.036476
1,1,4.037898
0,1,4.039935
1,1,4.042031
1,1,4.043899
0,1,4.045898
1,1,4.047899
0,1,4.049888
0,1,4.05093
1,1,4.053104
1,1,4.05589
0,1,4.057826
1,1,4.05981
1,1,4.06182
1,1,4.063832
0,1,4.064914
1,1,4.06788
0,1,4.068899
0,1,4.070903
1,1,4.072901
0,1,4.074846
0,1,4.076893
0,1,4.07789
1,1,4.079906
1,1,4.081893
1,1,4.085275
1,1,4.087193
1,1,4.089273
0,1,4.091195
1,1,4.093207
1,1,4.094252
0,1,4.09637
1,1,4.176149
1,1,4.177154
1,1,4.179222
0,1,4.181149
0,1,4.183158
1,1,4.184854
1,1,4.186803
0,1,4.1888
0,1,4.19096
1,1,4.192799
0,1,4.194807
0,1,4.196799
0,1,4.198812
1,1,4.200846
1,1,4.201861
1,1,4.203865
0,1,4.205809
1,1,4.208858
0,1,4.209859
1,1,4.211837
0,1,4.213892
0,1,4.21585
0,1,4.217849
0,1,4.219869
0,1,4.222874
1,1,4.224797
0,1,4.226856
1,1,4.228811
0,1,4.23039
0,1,4.232816
0,1,4.234807
0,1,4.236806
1,1,4.316074
0,1,4.318116
1,1,4.320271
0,1,4.322065
0,1,4.324178
0,1,4.325799
0,1,4.327858
1,1,4.329844
0,1,4.331804
0,1,4.33379
1,1,4.33584
0,1,4.33785
1,1,4.339848
0,1,4.341066
1,1,4.342834
0,1,4.344798
0,1,4.346804
1,1,4.347907
1,1,4.34984
0,1,4.352038
0,1,4.35386
0,1,4.355798
0,1,4.357821
0,1,4.359804
1,1,4.361799
0,1,4.363826
0,1,4.365847
0,1,4.366851
0,1,4.368838
0,1,4.370849
0,1,4.372826
0,1,4.374805
0,1,4.453737
1,1,4.455733
1,1,4.457782
0,1,4.459781
0,1,4.460781
0,1,4.462786
1,1,4.465221
0,1,4.467156
0,1,4.469168
1,1,4.470168
0,1,4.472205
0,1,4.474156
1,1,4.477154
0,1,4.479158
1,1,4.481361
0,1,4.484166
1,1,4.486173
0,1,4.488156
0,1,4.490156
1,1,4.49217
0,1,4.494169
1,1,4.495171
0,1,4.497224
1,1,4.499435
1,1,4.501157
1,1,4.503156
0,1,4.505252
0,1,4.507279
0,1,4.509288
0,1,4.510339
0,1,4.512337
0,1,4.514283
0,1,4.597937
0,1,4.599968
1,1,4.602921
1,1,4.60493
0,1,4.606135
1,1,4.607984
0,1,4.609922
0,1,4.61199
1,1,4.614669
1,1,4.617284
0,1,4.619283
0,1,4.621327
0,1,4.623322
1,1,4.625269
0,1,4.627284
0,1,4.629327
0,1,4.632289
0,1,4.634269
0,1,4.636459
0,1,4.638317
0,1,4.640279
0,1,4.64244
1,1,4.644269
1,1,4.646424
1,1,4.648265
1,1,4.651271
0,1,4.653266
0,1,4.655427
0,1,4.658324
0,1,4.660266
1,1,4.662279
1,1,4.664267
1,1,4.765101
0,1,4.768097
0,1,4.770086
1,1,4.772093
0,1,4.774096
0,1,4.776145
1,1,4.778145
0,1,4.780088
1,1,4.782084
1,1,4.785262
0,1,4.787098
0,1,4.78932
0,1,4.79113
1,1,4.79404
0,1,4.797168
1,1,4.800097
0,1,4.802098
1,1,4.804102
0,1,4.805901
0,1,4.807896
0,1,4.809895
0,1,4.811902
1,1,4.813894
0,1,4.816774
0,1,4.818767
0,1,4.820761
0,1,4.822763
1,1,4.823825
0,1,4.826058
1,1,4.827826
0,1,4.829812
0,1,4.832819
1,1,4.917107
1,1,4.919717
0,1,4.921146
0,1,4.924102
0,1,4.925106
0,1,4.927599
0,1,4.929596
0,1,4.931599
0,1,4.93365
1,1,4.934642
0,1,4.936595
1,1,4.938591
1,1,4.940591
0,1,4.942649
1,1,4.943649
0,1,4.945651
1,1,4.947773
0,1,4.949592
0,1,4.951602
1,1,4.953799
1,1,4.955851
0,1,4.957596
0,1,4.959603
1,1,4.9616
1,1,4.963603
1,1,4.965592
0,1,4.967592
0,1,4.969602
0,1,4.971591
1,1,4.972592
1,1,4.974655
0,1,4.976651
1,1,5.058464
1,1,5.059918
1,1,5.061922
0,1,5.063917
1,1,5.066193
1,1,5.067235
0,1,5.069191
1,1,5.071255
1,1,5.073245
1,1,5.075083
0,1,5.077048
1,1,5.079036
0,1,5.08129
1,1,5.083033
0,1,5.084912
1,1,5.086826
0,1,5.088822
0,1,5.090832
1,1,5.09188
0,1,5.093824
0,1,5.095882
1,1,5.097832
0,1,5.099833
0,1,5.101835
1,1,5.103823
0,1,5.105828
0,1,5.106877
0,1,5.108828
1,1,5.110846
0,1,5.112823
1,1,5.114821
0,1,5.116781
0,1,5.194721
1,1,5.196721
0,1,5.198725
0,1,5.200718
1,1,5.202708
1,1,5.204715
0,1,5.205755
1,1,5.208709
0,1,5.209709
1,1,5.211767
0,1,5.213715
1,1,5.216099
1,1,5.218098
0,1,5.220093
0,1,5.222104
0,1,5.224088
1,1,5.226138
0,1,5.228101
0,1,5.230119
1,1,5.232088
1,1,5.234095
1,1,5.236612
0,1,5.237894
0,1,5.239896
0,1,5.241893
0,1,5.243892
0,1,5.245889
0,1,5.247904
1,1,5.249903
0,1,5.251903
1,1,5.254906
0,1,5.256899
0,1,5.339775
0,1,5.341774
0,1,5.343772
1,1,5.345822
0,1,5.347933
1,1,5.350766
1,1,5.353766
0,1,5.355761
1,1,5.358778
0,1,5.360766
1,1,5.362763
0,1,5.365086
0,1,5.367162
0,1,5.369133
0,1,5.37113
1,1,5.37412
1,1,5.376338
1,1,5.378347
1,1,5.380465
1,1,5.382402
0,1,5.385165
0,1,5.388065
1,1,5.390052
0,1,5.392049
1,1,5.393049
0,1,5.394831
0,1,5.397749
0,1,5.399749
1,1,5.400748
0,1,5.402748
0,1,5.404748
1,1,5.406707
0,1,5.499143
1,1,5.500955
0,1,5.502957
0,1,5.504957
1,1,5.507003
1,1,5.508006
1,1,5.509971
0,1,5.511958
1,1,5.513961
1,1,5.515755
0,1,5.517921
0,1,5.51982
0,1,5.521835
1,1,5.523815
0,1,5.525768
0,1,5.527802
0,1,5.529771
1,1,5.531049
1,1,5.532814
0,1,5.534819
0,1,5.536759
1,1,5.538755
0,1,5.540762
1,1,5.542813
0,1,5.544758
0,1,5.546983
0,1,5.54931
1,1,5.550756
0,1,5.552757
1,1,5.556329
0,1,5.557754
0,1,5.559762
0,1,5.642014
0,1,5.643836
0,1,5.646017
1,1,5.648777
1,1,5.650792
1,1,5.652775
0,1,5.654822
0,1,5.656837
0,1,5.658833
0,1,5.659888
1,1,5.661834
1,1,5.665792
1,1,5.66878
0,1,5.670787
0,1,5.672779
1,1,5.674777
0,1,5.676833
0,1,5.677832
0,1,5.679827
0,1,5.681804
1,1,5.683782
0,1,5.685775
0,1,5.687843
1,1,5.689776
0,1,5.691785
0,1,5.692835
0,1,5.694793
1,1,5.696792
1,1,5.698793
0,1,5.700833
0,1,5.702835
0,1,5.703846
1,1,5.78504
1,1,5.787905
0,1,5.789898
0,1,5.792891
1,1,5.79502
0,1,5.797053
0,1,5.799075
0,1,5.801193
0,1,5.803128
0,1,5.805055
0,1,5.807113
0,1,5.809106
0,1,5.811103
0,1,5.813121
0,1,5.816003
1,1,5.817822
1,1,5.819883
0,1,5.822894
0,1,5.824885
0,1,5.826834
1,1,5.828836
1,1,5.831373
1,1,5.832822
0,1,5.834959
1,1,5.836863
1,1,5.83892
0,1,5.84092
1,1,5.842871
1,1,5.84487
0,1,5.846437
0,1,5.848029
0,1,5.849863
1,1,5.93087
0,1,5.931869
0,1,5.93487
1,1,5.936884
0,1,5.937881
1,1,5.939872
0,1,5.941863
1,1,5.943819
0,1,5.945826
1,1,5.947941
0,1,5.949816
1,1,5.951873
0,1,5.952873
1,1,5.954815
1,1,5.956811
0,1,5.958812
0,1,5.959827
1,1,5.961874
1,1,5.964464
0,1,5.966082
0,1,5.968076
1,1,5.970077
0,1,5.97148
0,1,5.973121
0,1,5.974953
1,1,5.976862
0,1,5.978856
1,1,5.9812
1,1,5.982859
0,1,5.98486
1,1,5.986901
1,1,5.988915
1,1,6.069888
0,1,6.072922
1,1,6.074881
0,1,6.076934
0,1,6.077918
1,1,6.079882
0,1,6.081926
1,1,6.083923
1,1,6.08644
0,1,6.087879
1,1,6.089929
1,1,6.091898
0,1,6.093915
0,1,6.095931
0,1,6.096898
1,1,6.098932
0,1,6.100911
1,1,6.10287
1,1,6.104869
0,1,6.106867
1,1,6.108925
1,1,6.109926
1,1,6.111873
1,1,6.113879
1,1,6.116082
0,1,6.117124
1,1,6.119124
1,1,6.121066
1,1,6.123077
1,1,6.12613
1,1,6.127121
1,1,6.129129
0,1,6.235596
0,1,6.238367
0,1,6.240366
0,1,6.242443
0,1,6.245252
0,1,6.24714
0,1,6.249135
0,1,6.250172
0,1,6.252137
0,1,6.254139
1,1,6.256318
1,1,6.259126
1,1,6.261126
1,1,6.263142
1,1,6.26577
0,1,6.266803
1,1,6.268759
0,1,6.270822
0,1,6.273754
0,1,6.274964
1,1,6.277044
1,1,6.279992
0,1,6.281183
1,1,6.283045
1,1,6.284839
0,1,6.286857
1,1,6.288822
1,1,6.290786
1,1,6.2938
0,1,6.296461
0,1,6.298458
0,1,6.300456
1,1,6.386569
0,1,6.38827
0,1,6.390234
0,1,6.392284
0,1,6.394301
1,1,6.396245
0,1,6.398244
1,1,6.400229
0,1,6.40123
0,1,6.403302
0,1,6.405232
0,1,6.407285
0,1,6.409285
0,1,6.410286
0,1,6.412229
1,1,6.414678
1,1,6.41661
0,1,6.418256
1,1,6.420248
0,1,6.421307
0,1,6.423295
0,1,6.425247
1,1,6.427238
1,1,6.429245
0,1,6.431243
1,1,6.433287
1,1,6.435234
1,1,6.43711
1,1,6.439065
1,1,6.440065
1,1,6.442065
0,1,6.444109
1,1,6.526823
1,1,6.528828
0,1,6.530824
1,1,6.532825
1,1,6.533874
0,1,6.536449
0,1,6.537888
0,1,6.539882
1,1,6.541887
0,1,6.543823
1,1,6.545827
0,1,6.547816
1,1,6.549828
1,1,6.551866
0,1,6.553865
0,1,6.554887
1,1,6.556829
0,1,6.558901
1,1,6.560818
0,1,6.562823
1,1,6.565004
1,1,6.566967
1,1,6.567965
1,1,6.570024
0,1,6.572204
1,1,6.573962
0,1,6.576002
1,1,6.578108
0,1,6.579967
0,1,6.581966
0,1,6.584129
0,1,6.586012
1,1,6.670104
1,1,6.675017
0,1,6.676863
0,1,6.678923
0,1,6.680856
0,1,6.681928
1,1,6.68392
0,1,6.686127
0,1,6.687916
1,1,6.69086
1,1,6.692853
0,1,6.695315
0,1,6.697731
0,1,6.70034
0,1,6.702342
1,1,6.704339
0,1,6.70563
0,1,6.707655
0,1,6.709779
1,1,6.711658
1,1,6.713659
1,1,6.715062
1,1,6.717005
0,1,6.719003
0,1,6.721002
0,1,6.723002
0,1,6.725003
1,1,6.727002
1,1,6.729002
0,1,6.731135
1,1,6.733001
0,1,6.734996
1,1,6.821924
1,1,6.823924
1,1,6.825923
1,1,6.827924
0,1,6.829925
0,1,6.831925
1,1,6.832926
0,1,6.834925
0,1,6.837922
0,1,6.839969
0,1,6.840968
0,1,6.842945
0,1,6.844946
0,1,6.846908
0,1,6.84891
1,1,6.850924
0,1,6.852918
0,1,6.854919
0,1,6.856975
0,1,6.858924
0,1,6.859926
1,1,6.86191
1,1,6.863914
1,1,6.866199
0,1,6.867698
0,1,6.869699
0,1,6.871687
1,1,6.873696
1,1,6.875694
0,1,6.877687
1,1,6.879947
1,1,6.881687
1,1,6.966047
0,1,6.96806
0,1,6.971057
0,1,6.974058
0,1,6.976106
1,1,6.978105
0,1,6.980094
0,1,6.982106
0,1,6.984114
1,1,6.986093
1,1,6.988097
0,1,6.990109
0,1,6.991102
0,1,6.993103
0,1,6.99509
0,1,6.998104
0,1,7.000098
1,1,7.002101
1,1,7.004091
0,1,7.005749
0,1,7.007748
1,1,7.009755
1,1,7.011757
1,1,7.013762
0,1,7.015121
0,1,7.017073
0,1,7.019072
0,1,7.021069
0,1,7.02307
0,1,7.025071
0,1,7.027064
0,1,7.028067
1,1,7.106089
1,1,7.107929
0,1,7.108921
0,1,7.110918
0,1,7.112859
1,1,7.114985
1,1,7.116946
0,1,7.118941
0,1,7.120003
0,1,7.122013
1,1,7.123938
0,1,7.126333
1,1,7.128505
0,1,7.130938
1,1,7.132943
1,1,7.134723
0,1,7.136754
0,1,7.138816
1,1,7.140806
0,1,7.141806
1,1,7.143807
0,1,7.145821
1,1,7.147748
0,1,7.149808
0,1,7.151757
1,1,7.153773
0,1,7.155747
0,1,7.157755
1,1,7.159809
1,1,7.160802
1,1,7.162784
1,1,7.164806
0,1,7.248868
1,1,7.251928
0,1,7.253866
1,1,7.255871
0,1,7.257057
1,1,7.258869
1,1,7.260922
1,1,7.262866
1,1,7.265872
0,1,7.267916
1,1,7.270073
1,1,7.272866
1,1,7.274861
1,1,7.276901
0,1,7.278861
0,1,7.280993
0,1,7.282861
0,1,7.283859
0,1,7.286448
1,1,7.287864
1,1,7.289885
0,1,7.29187
0,1,7.293867
0,1,7.295866
0,1,7.297875
1,1,7.299916
1,1,7.300914
0,1,7.302927
1,1,7.305872
0,1,7.306918
0,1,7.308868
1,1,7.310867
1,1,7.390771
1,1,7.392773
1,1,7.394838
1,1,7.396855
1,1,7.39889
0,1,7.400767
1,1,7.40278
0,1,7.40477
0,1,7.406771
1,1,7.40877
0,1,7.410821
0,1,7.412827
0,1,7.414853
1,1,7.416812
1,1,7.418823
0,1,7.419829
1,1,7.421807
1,1,7.423808
0,1,7.425867
1,1,7.427817
1,1,7.428868
0,1,7.431053
0,1,7.432811
1,1,7.43481
1,1,7.436816
0,1,7.439034
1,1,7.440861
0,1,7.441867
0,1,7.443856
1,1,7.445812
0,1,7.447813
0,1,7.450814
0,1,7.533133
1,1,7.535017
0,1,7.536922
0,1,7.539884
1,1,7.541887
1,1,7.542927
1,1,7.544877
1,1,7.546891
0,1,7.548893
1,1,7.550883
0,1,7.552892
0,1,7.553941
0,1,7.555937
1,1,7.55789
0,1,7.55988
1,1,7.561875
0,1,7.56389
1,1,7.565868
0,1,7.568015
1,1,7.56989
1,1,7.571939
0,1,7.573878
1,1,7.575928
0,1,7.576929
1,1,7.578929
1,1,7.581171
1,1,7.582886
0,1,7.585876
0,1,7.586936
1,1,7.588957
1,1,7.590873
0,1,7.592877
1,1,7.705233
1,1,7.707144
0,1,7.709147
1,1,7.711211
1,1,7.713163
0,1,7.714948
1,1,7.716502
1,1,7.718519
1,1,7.720574
1,1,7.722507
0,1,7.724509
0,1,7.726505
0,1,7.728502
0,1,7.730503
0,1,7.732513
0,1,7.73451
0,1,7.736521
0,1,7.738512
1,1,7.73956
1,1,7.741563
1,1,7.743511
0,1,7.745556
0,1,7.747512
0,1,7.749519
0,1,7.751504
0,1,7.752501
0,1,7.754503
1,1,7.756508
0,1,7.758505
1,1,7.760561
0,1,7.761561
1,1,7.763515
0,1,7.848747
1,1,7.849777
1,1,7.85179
0,1,7.853777
0,1,7.855727
0,1,7.857786
0,1,7.859779
0,1,7.861779
1,1,7.863743
1,1,7.866149
0,1,7.867149
1,1,7.870191
0,1,7.872196
0,1,7.873703
0,1,7.875194
0,1,7.877193
0,1,7.879194
1,1,7.881143
0,1,7.883177
0,1,7.885916
0,1,7.887968
0,1,7.889918
0,1,7.890968
0,1,7.892973
1,1,7.894913
0,1,7.89691
1,1,7.89892
0,1,7.900968
0,1,7.901967
0,1,7.904961
0,1,7.906918
0,1,7.908914
0,1,7.988876
1,1,7.990341
1,1,7.992348
0,1,7.994393
0,1,7.995398
0,1,7.99765
1,1,7.999344
0,1,8.001856
1,1,8.003352
1,1,8.005349
0,1,8.007398
1,1,8.009392
0,1,8.010392
1,1,8.012355
1,1,8.014831
0,1,8.016949
0,1,8.018946
1,1,8.02106
0,1,8.023001
0,1,8.024945
0,1,8.027006
1,1,8.027996
1,1,8.029941
0,1,8.032004
0,1,8.033998
1,1,8.036577
0,1,8.037948
1,1,8.039994
1,1,8.041951
0,1,8.043953
1,1,8.044952
0,1,8.046996
1,1,8.127977
1,1,8.129971
0,1,8.132276
0,1,8.133984
1,1,8.135986
1,1,8.13797
1,1,8.139982
1,1,8.141969
0,1,8.142971
0,1,8.145007
0,1,8.14766
0,1,8.148983
0,1,8.15098
1,1,8.152981
0,1,8.155017
1,1,8.157021
0,1,8.158027
0,1,8.160026
0,1,8.161976
0,1,8.163975
0,1,8.166181
1,1,8.167891
0,1,8.1699
1,1,8.171922
0,1,8.172948
0,1,8.174925
1,1,8.176894
0,1,8.178901
0,1,8.18089
1,1,8.182908
1,1,8.184905
1,1,8.186936
1,1,8.27602
0,1,8.278027
1,1,8.280035
0,1,8.283078
0,1,8.284814
0,1,8.286823
0,1,8.288781
1,1,8.290799
1,1,8.292793
1,1,8.293789
0,1,8.296792
1,1,8.297789
1,1,8.299838
0,1,8.302827
0,1,8.304837
0,1,8.306826
1,1,8.308785
0,1,8.310835
0,1,8.311835
0,1,8.313836
1,1,8.315794
1,1,8.31784
0,1,8.319789
0,1,8.321782
1,1,8.323829
1,1,8.324832
0,1,8.326967
0,1,8.328974
1,1,8.330904
0,1,8.332841
1,1,8.334836
0,1,8.336783
1,1,8.414436
0,1,8.416458
0,1,8.418039
1,1,8.42004
0,1,8.422144
0,1,8.424031
0,1,8.426039
0,1,8.42804
1,1,8.429041
1,1,8.432223
1,1,8.434036
0,1,8.436038
0,1,8.438082
0,1,8.440095
1,1,8.442038
0,1,8.443038
1,1,8.445082
0,1,8.447021
0,1,8.449032
1,1,8.452032
1,1,8.454265
1,1,8.45589
0,1,8.457937
1,1,8.45994
1,1,8.460937
0,1,8.463466
1,1,8.465138
0,1,8.467081
1,1,8.469092
1,1,8.470149
0,1,8.47216
0,1,8.474134
0,1,8.555373
1,1,8.55714
1,1,8.559167
1,1,8.561161
1,1,8.563386
1,1,8.56512
1,1,8.567126
0,1,8.569111
0,1,8.571126
1,1,8.573289
0,1,8.57498
0,1,8.57693
0,1,8.578918
1,1,8.580956
0,1,8.582932
1,1,8.584893
0,1,8.586711
1,1,8.588812
0,1,8.590712
0,1,8.592777
0,1,8.593769
1,1,8.596757
0,1,8.598048
1,1,8.600035
1,1,8.602036
0,1,8.604042
1,1,8.606041
0,1,8.608048
1,1,8.609092
1,1,8.611033
1,1,8.613039
1,1,8.615217
0,1,8.703225
0,1,8.705462
1,1,8.707453
0,1,8.709454
1,1,8.711452
0,1,8.713465
1,1,8.715921
0,1,8.718163
0,1,8.720843
0,1,8.722854
1,1,8.724858
0,1,8.72684
1,1,8.728794
1,1,8.730799
0,1,8.732795
1,1,8.73501
1,1,8.737201
1,1,8.738896
0,1,8.740788
1,1,8.742801
0,1,8.74485
0,1,8.746788
0,1,8.748799
1,1,8.750787
0,1,8.752795
1,1,8.754788
0,1,8.756808
0,1,8.7588
1,1,8.7598
0,1,8.761793
1,1,8.763801
0,1,8.765927
0,1,8.855071
0,1,8.856189
1,1,8.858151
1,1,8.860152
0,1,8.863113
0,1,8.864924
1,1,8.867836
1,1,8.870838
0,1,8.873042
0,1,8.874837
1,1,8.87689
1,1,8.879851
