# {"t_start": 1657225317.2379465, "env_id": null} 
r,l,t
0,1,3.467744
0,1,3.468786
0,1,3.469784
0,1,3.471747
0,1,3.472782
0,1,3.473796
0,1,3.475784
0,1,3.476784
0,1,3.478747
0,1,3.479795
0,1,3.4818
0,1,3.483773
0,1,3.484802
0,1,3.487801
0,1,3.489758
0,1,3.49175
0,1,3.493805
0,1,3.496745
0,1,3.498796
0,1,3.500755
0,1,3.502747
1,1,3.504792
1,1,3.507791
0,1,3.509753
0,1,3.511791
0,1,3.514784
1,1,3.517755
0,1,3.520183
0,1,3.521744
0,1,3.620128
0,1,3.622184
0,1,3.625869
0,1,3.62818
0,1,3.630141
1,1,3.633176
0,1,3.635179
0,1,3.637135
0,1,3.639801
0,1,3.642135
0,1,3.644129
0,1,3.646138
0,1,3.64813
0,1,3.651077
0,1,3.653174
0,1,3.655134
0,1,3.657139
0,1,3.659772
0,1,3.662142
0,1,3.664137
0,1,3.666134
0,1,3.668173
0,1,3.67213
0,1,3.675127
0,1,3.677303
0,1,3.679145
0,1,3.681208
0,1,3.684184
0,1,3.687129
0,1,3.690132
1,1,3.693184
0,1,3.696125
0,1,3.791186
1,1,3.793125
0,1,3.79514
0,1,3.798136
0,1,3.801143
0,1,3.803174
0,1,3.80514
0,1,3.807388
0,1,3.810179
0,1,3.812124
0,1,3.815135
1,1,3.817182
0,1,3.819137
0,1,3.821898
0,1,3.824186
1,1,3.826133
0,1,3.828129
0,1,3.831289
0,1,3.833141
0,1,3.835195
0,1,3.837186
0,1,3.840134
0,1,3.843129
0,1,3.845135
0,1,3.847749
0,1,3.850138
0,1,3.852134
0,1,3.855198
0,1,3.857373
0,1,3.859529
0,1,3.862184
0,1,3.864238
0,1,3.955127
0,1,3.957141
0,1,3.959342
0,1,3.962153
0,1,3.96415
0,1,3.967251
0,1,3.969129
0,1,3.971186
1,1,3.973184
0,1,3.975193
0,1,3.978127
1,1,3.980135
0,1,3.982197
0,1,3.984174
1,1,3.987185
0,1,3.989347
0,1,3.991185
0,1,3.994141
0,1,3.99613
0,1,3.999142
0,1,4.00014
0,1,4.003127
0,1,4.005276
0,1,4.007128
0,1,4.010181
0,1,4.012179
1,1,4.014173
0,1,4.016173
0,1,4.019135
1,1,4.021126
0,1,4.023134
0,1,4.025429
0,1,4.119135
0,1,4.121175
0,1,4.124125
0,1,4.12613
0,1,4.128187
0,1,4.13114
0,1,4.133136
0,1,4.136128
0,1,4.138129
1,1,4.140132
0,1,4.142172
0,1,4.145173
0,1,4.147183
0,1,4.149135
0,1,4.151343
0,1,4.154128
0,1,4.156126
1,1,4.158127
0,1,4.160126
0,1,4.162185
0,1,4.164869
0,1,4.166173
0,1,4.169173
1,1,4.171134
1,1,4.173146
0,1,4.175697
0,1,4.177315
0,1,4.179187
0,1,4.182127
0,1,4.184129
0,1,4.186124
0,1,4.189143
0,1,4.29176
1,1,4.294764
0,1,4.296786
0,1,4.298822
0,1,4.301766
0,1,4.303824
0,1,4.306798
0,1,4.309761
0,1,4.312767
1,1,4.314771
0,1,4.316765
0,1,4.318764
0,1,4.321764
0,1,4.323778
0,1,4.326763
0,1,4.328777
0,1,4.331762
0,1,4.334761
0,1,4.336765
0,1,4.339762
0,1,4.341793
0,1,4.344383
0,1,4.346905
1,1,4.34879
0,1,4.351796
0,1,4.354795
0,1,4.357792
0,1,4.359979
0,1,4.361875
0,1,4.364786
0,1,4.366797
0,1,4.369949
0,1,4.48239
0,1,4.484386
0,1,4.4874
0,1,4.490389
0,1,4.492386
0,1,4.495391
1,1,4.497386
0,1,4.499386
0,1,4.50139
0,1,4.504389
0,1,4.506395
0,1,4.508387
0,1,4.511392
0,1,4.513394
0,1,4.515388
0,1,4.517392
0,1,4.519909
1,1,4.522393
0,1,4.525391
0,1,4.527394
0,1,4.529395
1,1,4.53139
0,1,4.53439
0,1,4.536801
0,1,4.538387
0,1,4.54183
1,1,4.543837
0,1,4.545831
0,1,4.547879
1,1,4.550837
1,1,4.552877
0,1,4.554835
0,1,4.651413
0,1,4.653569
0,1,4.656421
0,1,4.65848
0,1,4.661418
0,1,4.663459
0,1,4.666412
0,1,4.668414
0,1,4.670436
0,1,4.673492
0,1,4.67542
0,1,4.677417
0,1,4.679412
0,1,4.681419
1,1,4.684414
0,1,4.686412
0,1,4.688413
0,1,4.690473
0,1,4.692471
0,1,4.695483
0,1,4.697458
0,1,4.69942
1,1,4.701474
0,1,4.703597
0,1,4.706458
0,1,4.70842
0,1,4.710469
0,1,4.712435
0,1,4.715418
0,1,4.716471
0,1,4.718458
0,1,4.721469
0,1,4.816424
0,1,4.818414
0,1,4.82142
0,1,4.823461
0,1,4.825424
0,1,4.828424
0,1,4.831467
0,1,4.833414
0,1,4.835421
0,1,4.837415
0,1,4.839414
0,1,4.842414
0,1,4.844431
0,1,4.846479
0,1,4.849412
0,1,4.851423
0,1,4.853429
1,1,4.855444
0,1,4.85746
0,1,4.859472
0,1,4.861459
0,1,4.864413
0,1,4.866426
0,1,4.868412
1,1,4.870423
0,1,4.873479
0,1,4.875459
1,1,4.877413
0,1,4.880465
0,1,4.882471
0,1,4.884456
0,1,4.88642
0,1,4.977426
0,1,4.979421
1,1,4.982422
0,1,4.984412
0,1,4.986421
0,1,4.988469
0,1,4.990471
0,1,4.993421
0,1,4.995413
0,1,4.997443
0,1,4.999413
0,1,5.002413
0,1,5.003412
0,1,5.005474
0,1,5.007441
0,1,5.00947
1,1,5.012427
0,1,5.014466
0,1,5.016417
0,1,5.018416
0,1,5.020466
0,1,5.022417
0,1,5.024465
0,1,5.026466
0,1,5.02842
0,1,5.030416
1,1,5.032413
0,1,5.034411
0,1,5.036412
0,1,5.038463
1,1,5.040463
0,1,5.042463
0,1,5.127461
0,1,5.130474
0,1,5.132422
0,1,5.133425
0,1,5.136413
0,1,5.138418
0,1,5.140482
0,1,5.143423
0,1,5.146417
0,1,5.148418
0,1,5.150409
0,1,5.152426
0,1,5.154477
1,1,5.15647
0,1,5.158414
0,1,5.160479
0,1,5.162412
0,1,5.165422
0,1,5.167606
1,1,5.16941
0,1,5.171479
0,1,5.173461
0,1,5.175414
0,1,5.17841
0,1,5.180412
0,1,5.183419
0,1,5.184467
0,1,5.186469
0,1,5.188444
1,1,5.190415
0,1,5.192411
1,1,5.195156
0,1,5.284417
0,1,5.286462
0,1,5.289461
0,1,5.291413
0,1,5.293413
0,1,5.296424
0,1,5.298414
1,1,5.301417
0,1,5.303418
0,1,5.305426
1,1,5.307476
0,1,5.310415
0,1,5.312412
0,1,5.314409
0,1,5.317427
0,1,5.319418
0,1,5.321421
0,1,5.32343
0,1,5.326426
0,1,5.328466
0,1,5.330455
0,1,5.332469
0,1,5.335413
0,1,5.337693
0,1,5.339417
1,1,5.342277
1,1,5.345282
0,1,5.347282
0,1,5.349391
1,1,5.351815
0,1,5.353351
0,1,5.355477
0,1,5.449275
0,1,5.451284
0,1,5.45329
0,1,5.455275
0,1,5.457276
0,1,5.459283
0,1,5.461318
0,1,5.463276
0,1,5.465283
0,1,5.467284
0,1,5.468326
0,1,5.470341
0,1,5.47234
0,1,5.474275
0,1,5.476275
0,1,5.478318
0,1,5.480353
0,1,5.482298
0,1,5.484275
0,1,5.486326
0,1,5.488282
0,1,5.490285
0,1,5.492332
0,1,5.494276
0,1,5.496274
0,1,5.498284
0,1,5.500338
0,1,5.502289
0,1,5.504275
0,1,5.506287
1,1,5.508446
0,1,5.510327
0,1,5.601999
0,1,5.604002
0,1,5.605998
0,1,5.609049
0,1,5.611004
0,1,5.613009
0,1,5.615069
1,1,5.616995
0,1,5.618998
0,1,5.622043
0,1,5.623999
0,1,5.626028
0,1,5.628059
0,1,5.630997
0,1,5.633062
0,1,5.635004
0,1,5.637007
0,1,5.639997
1,1,5.642136
0,1,5.643997
0,1,5.646002
0,1,5.648015
0,1,5.650011
0,1,5.652999
0,1,5.655005
0,1,5.657057
0,1,5.660057
0,1,5.662006
0,1,5.663999
0,1,5.665996
0,1,5.668058
1,1,5.671011
0,1,5.76205
0,1,5.764054
0,1,5.767054
0,1,5.770178
1,1,5.773005
0,1,5.774997
0,1,5.778066
0,1,5.780009
0,1,5.782
0,1,5.783999
0,1,5.785998
0,1,5.787995
0,1,5.791049
1,1,5.793005
0,1,5.794997
1,1,5.797045
1,1,5.800007
0,1,5.801997
0,1,5.804044
0,1,5.807013
0,1,5.809119
0,1,5.812043
0,1,5.814045
1,1,5.81705
1,1,5.819049
0,1,5.821137
0,1,5.823553
0,1,5.825996
0,1,5.828047
0,1,5.830997
0,1,5.832998
0,1,5.835008
1,1,5.937675
0,1,5.941629
0,1,5.944638
0,1,5.946639
0,1,5.948635
0,1,5.950688
0,1,5.952647
0,1,5.955634
0,1,5.957665
0,1,5.960639
0,1,5.96265
0,1,5.965015
0,1,5.96763
0,1,5.96964
0,1,5.971632
1,1,5.974632
0,1,5.97664
0,1,5.978695
0,1,5.981635
0,1,5.983632
0,1,5.985629
0,1,5.989641
0,1,5.992649
0,1,5.994648
0,1,5.997649
0,1,5.999648
0,1,6.001652
0,1,6.004649
0,1,6.007118
0,1,6.009656
0,1,6.012635
0,1,6.015652
0,1,6.124887
0,1,6.127886
0,1,6.129888
0,1,6.13289
0,1,6.135936
1,1,6.136932
0,1,6.139369
0,1,6.141896
0,1,6.143946
0,1,6.145888
0,1,6.14794
0,1,6.149944
0,1,6.152884
0,1,6.154888
0,1,6.156893
0,1,6.158894
0,1,6.160944
0,1,6.163886
0,1,6.165934
0,1,6.167885
0,1,6.171017
0,1,6.172891
1,1,6.174885
0,1,6.176893
0,1,6.178938
0,1,6.180889
1,1,6.182893
0,1,6.184945
1,1,6.187888
0,1,6.189953
0,1,6.191944
0,1,6.192931
0,1,6.289394
0,1,6.291393
0,1,6.292392
0,1,6.29444
0,1,6.297445
0,1,6.299402
0,1,6.301396
0,1,6.303453
0,1,6.306392
0,1,6.308859
0,1,6.310451
0,1,6.313406
0,1,6.315392
0,1,6.317391
0,1,6.32039
0,1,6.321386
0,1,6.324393
0,1,6.327171
0,1,6.3294
0,1,6.332439
0,1,6.334454
0,1,6.337445
0,1,6.339447
1,1,6.341403
0,1,6.343401
1,1,6.346394
0,1,6.348392
0,1,6.350393
0,1,6.352391
0,1,6.354393
0,1,6.356398
0,1,6.358393
0,1,6.44944
0,1,6.4514
1,1,6.453447
0,1,6.455392
0,1,6.45744
0,1,6.460444
0,1,6.462402
1,1,6.464405
0,1,6.466441
0,1,6.469451
1,1,6.471397
0,1,6.473455
0,1,6.476392
0,1,6.478449
0,1,6.480447
0,1,6.482454
0,1,6.484469
0,1,6.486453
0,1,6.488439
0,1,6.491393
0,1,6.492393
0,1,6.495393
0,1,6.497399
0,1,6.4994
0,1,6.501454
0,1,6.50344
0,1,6.506459
0,1,6.507449
0,1,6.510394
0,1,6.512401
0,1,6.514393
0,1,6.516444
1,1,6.605402
0,1,6.60745
0,1,6.609402
0,1,6.611396
0,1,6.614004
0,1,6.615394
0,1,6.6184
0,1,6.6204
0,1,6.622411
0,1,6.625393
0,1,6.627404
0,1,6.629446
0,1,6.631447
0,1,6.633408
0,1,6.635452
0,1,6.638463
0,1,6.640448
0,1,6.642417
0,1,6.644452
0,1,6.64645
0,1,6.649394
0,1,6.651399
0,1,6.653392
1,1,6.6554
0,1,6.657451
0,1,6.660402
0,1,6.662436
0,1,6.66441
0,1,6.666408
0,1,6.668452
0,1,6.670455
0,1,6.673393
1,1,6.769646
0,1,6.772456
1,1,6.774456
0,1,6.776625
1,1,6.779477
0,1,6.781462
0,1,6.784522
0,1,6.785514
0,1,6.788465
0,1,6.790463
0,1,6.792466
0,1,6.795585
0,1,6.797513
1,1,6.800543
1,1,6.802507
0,1,6.803519
0,1,6.806338
0,1,6.807523
0,1,6.811459
0,1,6.813479
0,1,6.816063
0,1,6.817528
0,1,6.819501
0,1,6.822461
0,1,6.82451
0,1,6.826737
0,1,6.828466
0,1,6.831457
0,1,6.833489
0,1,6.835514
0,1,6.837481
1,1,6.839521
0,1,6.938574
1,1,6.940626
0,1,6.943224
0,1,6.945318
0,1,6.947838
0,1,6.95085
0,1,6.953835
0,1,6.955833
0,1,6.957842
1,1,6.959899
1,1,6.961838
0,1,6.964849
0,1,6.966841
0,1,6.968837
1,1,6.970837
1,1,6.972834
0,1,6.974837
0,1,6.976832
0,1,6.978866
0,1,6.980847
0,1,6.983887
0,1,6.985835
0,1,6.987833
0,1,6.989834
1,1,6.992842
0,1,6.994886
0,1,6.996841
0,1,6.998844
0,1,7.000905
0,1,7.002894
0,1,7.005835
1,1,7.00784
0,1,7.098851
0,1,7.100854
0,1,7.102902
0,1,7.104893
0,1,7.106892
0,1,7.108835
1,1,7.110848
0,1,7.112865
0,1,7.114894
0,1,7.116893
0,1,7.119848
1,1,7.12086
0,1,7.123893
0,1,7.128119
0,1,7.12987
0,1,7.131847
0,1,7.134845
1,1,7.136841
0,1,7.138834
0,1,7.140896
0,1,7.143943
0,1,7.145014
0,1,7.147965
0,1,7.149975
0,1,7.151977
0,1,7.153968
0,1,7.156024
0,1,7.158965
0,1,7.160972
0,1,7.16302
0,1,7.164967
0,1,7.167034
0,1,7.258011
1,1,7.261011
0,1,7.262974
0,1,7.264965
0,1,7.266965
0,1,7.269013
0,1,7.272032
0,1,7.273011
0,1,7.275019
0,1,7.277022
0,1,7.279014
0,1,7.281969
0,1,7.283966
0,1,7.286064
0,1,7.288157
0,1,7.291098
0,1,7.293097
0,1,7.295099
1,1,7.297114
0,1,7.299168
0,1,7.30116
0,1,7.303158
0,1,7.305165
0,1,7.308109
0,1,7.310111
0,1,7.312168
0,1,7.31515
0,1,7.316168
0,1,7.318164
0,1,7.320096
0,1,7.322165
0,1,7.324164
0,1,7.420105
0,1,7.422101
0,1,7.424167
1,1,7.426162
0,1,7.4291
0,1,7.432106
1,1,7.4341
0,1,7.436098
1,1,7.438097
0,1,7.441156
0,1,7.443106
1,1,7.445097
0,1,7.447102
0,1,7.449096
0,1,7.451164
0,1,7.453154
0,1,7.456102
0,1,7.458153
0,1,7.461149
0,1,7.463106
1,1,7.46515
1,1,7.4671
0,1,7.470099
0,1,7.472099
0,1,7.474105
0,1,7.476106
0,1,7.478105
0,1,7.480163
0,1,7.482523
1,1,7.484155
0,1,7.487304
0,1,7.489167
1,1,7.591101
0,1,7.593099
0,1,7.596099
0,1,7.598098
1,1,7.600113
0,1,7.603099
0,1,7.605105
0,1,7.607107
0,1,7.609112
0,1,7.611154
0,1,7.613155
0,1,7.616105
0,1,7.618106
0,1,7.621095
0,1,7.623096
1,1,7.625155
0,1,7.627156
0,1,7.629162
0,1,7.632157
0,1,7.634095
0,1,7.637107
0,1,7.639179
0,1,7.641099
1,1,7.643106
1,1,7.645132
0,1,7.647099
0,1,7.649364
0,1,7.651361
0,1,7.65415
1,1,7.656154
0,1,7.658102
0,1,7.660143
0,1,7.770308
0,1,7.774097
0,1,7.776117
0,1,7.779111
0,1,7.781098
0,1,7.783096
0,1,7.785153
1,1,7.78811
0,1,7.790155
0,1,7.792158
0,1,7.79511
0,1,7.796158
0,1,7.798156
1,1,7.801394
0,1,7.804112
0,1,7.806116
0,1,7.809109
0,1,7.811164
0,1,7.813143
0,1,7.816192
0,1,7.818168
0,1,7.820118
0,1,7.822109
0,1,7.825099
0,1,7.827098
0,1,7.829111
1,1,7.831156
0,1,7.833112
0,1,7.836359
1,1,7.839099
0,1,7.841102
0,1,7.843154
0,1,7.935149
0,1,7.93711
0,1,7.939099
1,1,7.941104
0,1,7.943155
0,1,7.945161
0,1,7.948155
0,1,7.950147
0,1,7.952156
0,1,7.954098
0,1,7.956108
0,1,7.958149
0,1,7.960106
0,1,7.963098
1,1,7.965105
0,1,7.967158
0,1,7.969169
0,1,7.971157
0,1,7.974108
0,1,7.97615
0,1,7.978106
0,1,7.980104
0,1,7.982284
0,1,7.985332
0,1,7.987108
0,1,7.989353
0,1,7.991157
0,1,7.993108
0,1,7.995153
0,1,7.99716
0,1,8.000141
0,1,8.002101
1,1,8.094112
0,1,8.096098
0,1,8.098157
0,1,8.100098
0,1,8.102119
0,1,8.104158
0,1,8.107112
0,1,8.109154
0,1,8.111115
0,1,8.11311
0,1,8.1151
1,1,8.117105
0,1,8.119104
0,1,8.121146
1,1,8.124155
0,1,8.126158
1,1,8.128092
0,1,8.130105
0,1,8.1321
0,1,8.134155
0,1,8.136163
1,1,8.138106
0,1,8.140117
0,1,8.142159
0,1,8.144158
1,1,8.147148
0,1,8.149107
0,1,8.15112
0,1,8.153097
0,1,8.155099
0,1,8.157137
1,1,8.159156
0,1,8.248282
0,1,8.250274
0,1,8.253214
0,1,8.255222
0,1,8.257217
0,1,8.259227
0,1,8.261262
0,1,8.263222
0,1,8.265216
0,1,8.267217
0,1,8.269238
0,1,8.272218
0,1,8.274274
0,1,8.276215
0,1,8.27823
1,1,8.280216
0,1,8.282218
0,1,8.285272
0,1,8.287223
1,1,8.289223
0,1,8.291274
0,1,8.29426
0,1,8.296222
0,1,8.29826
0,1,8.300275
0,1,8.302275
0,1,8.30522
0,1,8.307217
0,1,8.310266
0,1,8.312216
0,1,8.314282
0,1,8.316222
0,1,8.423422
1,1,8.4255
0,1,8.427415
0,1,8.429416
0,1,8.431415
0,1,8.433415
1,1,8.436415
0,1,8.438415
0,1,8.440433
0,1,8.442415
0,1,8.444417
0,1,8.446417
1,1,8.449415
0,1,8.450415
0,1,8.452416
0,1,8.454415
0,1,8.457421
0,1,8.459436
1,1,8.461421
0,1,8.463419
0,1,8.465416
0,1,8.467764
0,1,8.469417
1,1,8.472005
0,1,8.474423
0,1,8.476418
0,1,8.479135
0,1,8.481417
0,1,8.483419
0,1,8.485416
0,1,8.488423
0,1,8.49042
0,1,8.582612
0,1,8.584612
1,1,8.587611
1,1,8.589611
0,1,8.591612
0,1,8.593905
0,1,8.595617
1,1,8.597608
0,1,8.599614
0,1,8.601607
0,1,8.604624
0,1,8.606608
0,1,8.608607
0,1,8.610606
0,1,8.612611
0,1,8.614608
0,1,8.616609
0,1,8.61962
0,1,8.621607
0,1,8.623613
0,1,8.625621
0,1,8.627609
0,1,8.629606
0,1,8.631817
0,1,8.63361
0,1,8.635612
0,1,8.637779
0,1,8.639611
1,1,8.641682
0,1,8.643608
0,1,8.645665
0,1,8.648665
0,1,8.739609
0,1,8.74266
0,1,8.744674
0,1,8.746666
1,1,8.748672
0,1,8.750619
0,1,8.752647
0,1,8.754615
0,1,8.756614
0,1,8.758655
0,1,8.761504
0,1,8.762668
0,1,8.765606
0,1,8.767625
0,1,8.769614
0,1,8.771666
0,1,8.774609
1,1,8.777109
1,1,8.779627
0,1,8.78161
1,1,8.784615
0,1,8.786617
0,1,8.789003
0,1,8.790671
1,1,8.793656
0,1,8.795734
0,1,8.79761
0,1,8.79962
0,1,8.801607
1,1,8.803612
0,1,8.805639
0,1,8.808658
0,1,8.904653
1,1,8.906614
0,1,8.908626
1,1,8.910615
0,1,8.912606
1,1,8.914663
0,1,8.916672
0,1,8.919609
0,1,8.920608
0,1,8.923615
0,1,8.925662
0,1,8.927615
0,1,8.929617
0,1,8.931794
0,1,8.933607
1,1,8.936608
0,1,8.938607
0,1,8.940621
0,1,8.942607
0,1,8.945131
1,1,8.946914
1,1,8.949617
0,1,8.951614
0,1,8.953619
0,1,8.955678
0,1,8.957605
1,1,8.960618
0,1,8.96261
1,1,8.964615
0,1,8.966615
1,1,8.969668
0,1,8.971611
0,1,9.06461
1,1,9.066608
0,1,9.068618
0,1,9.070615
0,1,9.072651
0,1,9.075622
0,1,9.077674
0,1,9.079654
0,1,9.081615
0,1,9.083661
0,1,9.085607
0,1,9.087615
0,1,9.08968
0,1,9.091616
0,1,9.093609
0,1,9.096665
0,1,9.098613
1,1,9.100674
0,1,9.102666
0,1,9.105665
0,1,9.108152
0,1,9.1097
0,1,9.111615
0,1,9.113652
0,1,9.115608
0,1,9.118674
1,1,9.120785
0,1,9.122669
0,1,9.125623
0,1,9.127736
0,1,9.130607
0,1,9.132614
0,1,9.225608
0,1,9.227613
0,1,9.229615
0,1,9.231609
0,1,9.233609
0,1,9.236618
0,1,9.23862
0,1,9.240663
0,1,9.243664
0,1,9.245616
0,1,9.247692
0,1,9.249608
1,1,9.251621
0,1,9.253609
0,1,9.254609
0,1,9.257628
0,1,9.259608
0,1,9.261606
0,1,9.264615
0,1,9.266982
0,1,9.268653
0,1,9.271617
0,1,9.273617
1,1,9.275608
0,1,9.27762
0,1,9.279625
0,1,9.281609
0,1,9.284609
0,1,9.285607
1,1,9.288614
0,1,9.290618
0,1,9.292654
0,1,9.40361
0,1,9.405627
0,1,9.407725
0,1,9.410609
0,1,9.412669
0,1,9.414607
0,1,9.416613
0,1,9.418655
0,1,9.421669
1,1,9.424618
0,1,9.425659
0,1,9.428614
0,1,9.430611
0,1,9.43261
0,1,9.434629
0,1,9.436612
0,1,9.43861
0,1,9.440666
1,1,9.442746
0,1,9.44461
0,1,9.446608
0,1,9.448616
1,1,9.450687
0,1,9.452674
0,1,9.45567
0,1,9.457609
0,1,9.458607
0,1,9.460617
0,1,9.46267
0,1,9.464627
0,1,9.467616
1,1,9.468674
0,1,9.558609
0,1,9.560608
0,1,9.562609
0,1,9.564667
0,1,9.566609
0,1,9.56867
1,1,9.571615
0,1,9.573608
1,1,9.575664
0,1,9.577615
1,1,9.579623
0,1,9.581617
0,1,9.583607
0,1,9.585614
1,1,9.587608
0,1,9.589608
1,1,9.592609
0,1,9.594616
0,1,9.595674
0,1,9.59862
0,1,9.600606
0,1,9.602616
0,1,9.603665
0,1,9.605609
0,1,9.60866
0,1,9.609668
0,1,9.612615
0,1,9.614612
0,1,9.616689
0,1,9.618666
1,1,9.621617
0,1,9.623615
0,1,9.713615
0,1,9.715621
0,1,9.717607
1,1,9.719611
0,1,9.721613
0,1,9.723674
0,1,9.72666
0,1,9.727656
0,1,9.730608
0,1,9.73261
0,1,9.734611
0,1,9.736664
0,1,9.737669
0,1,9.739624
0,1,9.741609
1,1,9.743663
0,1,9.746664
1,1,9.748609
1,1,9.750623
0,1,9.752612
0,1,9.754667
0,1,9.756608
1,1,9.758608
0,1,9.761621
1,1,9.76361
1,1,9.765618
1,1,9.767652
0,1,9.770616
1,1,9.772611
0,1,9.774615
0,1,9.776616
1,1,9.779609
1,1,9.872616
0,1,9.874669
0,1,9.876689
0,1,9.878608
0,1,9.881019
0,1,9.882654
0,1,9.884656
0,1,9.886608
1,1,9.889659
0,1,9.89166
0,1,9.893613
1,1,9.895743
0,1,9.897616
0,1,9.899687
1,1,9.90262
0,1,9.904653
0,1,9.90663
1,1,9.908655
0,1,9.910609
0,1,9.912611
0,1,9.914613
0,1,9.917615
0,1,9.919686
0,1,9.921619
0,1,9.923635
0,1,9.925669
0,1,9.928663
0,1,9.930603
0,1,9.932621
0,1,9.934624
0,1,9.93666
0,1,9.93867
0,1,10.029678
0,1,10.032616
0,1,10.034688
0,1,10.036635
0,1,10.038669
0,1,10.040681
0,1,10.043611
0,1,10.04562
1,1,10.047667
1,1,10.049676
0,1,10.051623
1,1,10.053656
0,1,10.055619
0,1,10.057668
0,1,10.060665
0,1,10.06167
0,1,10.064609
0,1,10.066621
0,1,10.06861
0,1,10.070644
1,1,10.07261
1,1,10.07468
0,1,10.076622
1,1,10.078608
0,1,10.080666
1,1,10.082673
0,1,10.084666
0,1,10.087656
0,1,10.089616
1,1,10.091671
1,1,10.093675
0,1,10.096606
0,1,10.190616
1,1,10.192852
0,1,10.195615
0,1,10.19761
0,1,10.200617
0,1,10.202806
0,1,10.205668
0,1,10.207939
0,1,10.210617
0,1,10.212739
0,1,10.215614
1,1,10.217615
0,1,10.219794
0,1,10.222612
0,1,10.224608
1,1,10.226676
0,1,10.228691
1,1,10.230609
1,1,10.233609
0,1,10.235607
1,1,10.238607
1,1,10.241607
0,1,10.244764
0,1,10.246796
0,1,10.249815
1,1,10.251796
0,1,10.253814
0,1,10.256804
0,1,10.259796
0,1,10.261804
0,1,10.263793
1,1,10.265854
0,1,10.356809
0,1,10.358824
0,1,10.360796
0,1,10.362804
0,1,10.364808
0,1,10.366798
0,1,10.369393
0,1,10.372303
0,1,10.37481
1,1,10.376795
0,1,10.37881
1,1,10.380799
0,1,10.383315
0,1,10.385798
1,1,10.387846
0,1,10.390807
0,1,10.392796
0,1,10.394801
0,1,10.397813
0,1,10.399796
1,1,10.401796
1,1,10.40383
0,1,10.405798
0,1,10.407799
0,1,10.4098
0,1,10.4118
0,1,10.413861
1,1,10.415863
0,1,10.418853
0,1,10.420811
0,1,10.422802
0,1,10.424801
0,1,10.515795
0,1,10.517803
0,1,10.519794
0,1,10.521849
1,1,10.522854
1,1,10.524858
0,1,10.526801
0,1,10.528844
1,1,10.531849
0,1,10.533842
0,1,10.535849
0,1,10.537804
0,1,10.539846
0,1,10.54187
0,1,10.543862
1,1,10.546845
0,1,10.548795
0,1,10.550797
0,1,10.5528
0,1,10.554804
0,1,10.556859
0,1,10.558806
0,1,10.56081
1,1,10.562803
1,1,10.564795
0,1,10.566859
0,1,10.56886
1,1,10.569854
1,1,10.571809
1,1,10.573809
0,1,10.575801
0,1,10.577845
0,1,10.662824
1,1,10.664828
0,1,10.667774
0,1,10.66976
1,1,10.671811
0,1,10.672818
0,1,10.675071
0,1,10.676824
0,1,10.67876
1,1,10.680767
0,1,10.682817
0,1,10.684856
